order_id,product_id,qty_units,unit_price,total_price
4762,1661,95,"$3,121.00","$296,495.00"
4762,138,84,"$9,024.00","$758,016.00"
4762,442,93,"$2,271.00","$211,203.00"
4763,1989,46,"$2,507.00","$115,322.00"
4763,3491,81,"$1,709.00","$138,429.00"
4764,1410,46,"$10,932.00","$502,872.00"
4764,624,3,"$3,740.00","$11,220.00"
4764,1658,55,"$5,020.00","$276,100.00"
4764,2618,16,"$5,942.00","$95,072.00"
4764,1222,104,"$12,607.00","$1,311,128.00"
4764,1027,70,"$13,646.00","$955,220.00"
4764,4711,104,"$14,708.00","$1,529,632.00"
4764,1688,80,$517.00,"$41,360.00"
4764,3387,107,"$5,332.00","$570,524.00"
4765,1374,36,"$6,397.00","$230,292.00"
4765,1748,94,"$10,453.00","$982,582.00"
4765,3331,80,"$17,478.00","$1,398,240.00"
4765,3334,79,"$20,940.00","$1,654,260.00"
4766,1747,12,"$2,557.00","$30,684.00"
4766,4819,99,"$11,995.00","$1,187,505.00"
4766,2879,55,"$16,277.00","$895,235.00"
4766,3883,30,"$5,769.00","$173,070.00"
4766,4904,12,"$5,956.00","$71,472.00"
4766,2138,11,"$6,139.00","$67,529.00"
4766,3333,52,"$2,477.00","$128,804.00"
4766,1877,104,"$17,705.00","$1,841,320.00"
4766,1753,91,"$2,442.00","$222,222.00"
4766,120,67,"$3,975.00","$266,325.00"
4767,1128,4,"$18,873.00","$75,492.00"
4767,3591,16,"$6,254.00","$100,064.00"
4767,2163,111,"$4,524.00","$502,164.00"
4767,3798,52,"$13,082.00","$680,264.00"
4767,4732,62,"$8,123.00","$503,626.00"
4767,1267,70,"$10,848.00","$759,360.00"
4767,3575,28,"$3,028.00","$84,784.00"
4768,962,68,"$12,206.00","$830,008.00"
4768,255,24,"$18,386.00","$441,264.00"
4768,4233,95,"$10,796.00","$1,025,620.00"
4768,690,40,"$7,258.00","$290,320.00"
4769,3727,71,"$6,855.00","$486,705.00"
4769,1830,71,"$8,160.00","$579,360.00"
4769,4271,14,"$7,064.00","$98,896.00"
4769,2083,18,"$15,942.00","$286,956.00"
4769,4428,50,"$4,253.00","$212,650.00"
4769,3685,80,"$20,128.00","$1,610,240.00"
4769,2421,67,"$14,786.00","$990,662.00"
4769,1326,70,"$1,096.00","$76,720.00"
4770,4159,118,"$8,204.00","$968,072.00"
4770,2141,12,"$12,975.00","$155,700.00"
4770,2511,45,"$14,603.00","$657,135.00"
4770,1824,84,"$8,417.00","$707,028.00"
4770,3579,73,"$1,364.00","$99,572.00"
4770,4074,50,"$20,264.00","$1,013,200.00"
4771,3883,96,"$7,197.00","$690,912.00"
4771,1241,49,"$11,114.00","$544,586.00"
4771,2617,112,"$9,701.00","$1,086,512.00"
4771,3047,23,"$7,612.00","$175,076.00"
4771,1176,62,"$12,046.00","$746,852.00"
4771,135,3,"$19,897.00","$59,691.00"
4771,3744,19,"$1,515.00","$28,785.00"
4771,2357,58,"$20,798.00","$1,206,284.00"
4772,725,46,"$12,641.00","$581,486.00"
4772,2618,38,"$5,942.00","$225,796.00"
4772,1027,69,"$13,646.00","$941,574.00"
4772,3473,106,"$9,044.00","$958,664.00"
4772,2647,45,"$14,470.00","$651,150.00"
4772,3053,63,"$13,899.00","$875,637.00"
4772,293,37,"$11,659.00","$431,383.00"
4772,2544,91,"$7,879.00","$716,989.00"
4772,1410,84,"$10,932.00","$918,288.00"
4773,325,16,"$7,627.00","$122,032.00"
4773,4863,89,"$14,941.00","$1,329,749.00"
4773,975,4,"$9,822.00","$39,288.00"
4773,3464,35,$973.00,"$34,055.00"
4773,4412,90,"$5,138.00","$462,420.00"
4773,1682,3,"$16,635.00","$49,905.00"
4774,1246,77,"$12,426.00","$956,802.00"
4774,784,36,"$10,382.00","$373,752.00"
4774,4201,7,"$18,328.00","$128,296.00"
4774,451,45,"$12,685.00","$570,825.00"
4774,18,103,"$14,495.00","$1,492,985.00"
4775,3897,21,"$10,314.00","$216,594.00"
4775,4916,120,"$11,513.00","$1,381,560.00"
4776,4880,76,"$4,740.00","$360,240.00"
4776,1958,78,"$9,761.00","$761,358.00"
4776,4012,82,"$15,179.00","$1,244,678.00"
4777,4376,108,"$7,147.00","$771,876.00"
4777,2763,45,"$12,673.00","$570,285.00"
4777,451,103,"$16,327.00","$1,681,681.00"
4777,2390,51,"$11,021.00","$562,071.00"
4777,2344,117,"$2,642.00","$309,114.00"
4777,962,80,"$15,594.00","$1,247,520.00"
4777,3043,97,"$13,074.00","$1,268,178.00"
4777,2128,83,"$16,503.00","$1,369,749.00"
4778,1594,99,"$3,844.00","$380,556.00"
4778,1234,17,"$10,827.00","$184,059.00"
4778,3656,83,"$15,377.00","$1,276,291.00"
4778,720,79,"$4,777.00","$377,383.00"
4778,3453,59,"$18,213.00","$1,074,567.00"
4778,4629,92,"$5,436.00","$500,112.00"
4778,2473,100,"$7,747.00","$774,700.00"
4778,2523,98,"$15,793.00","$1,547,714.00"
4778,3474,58,"$6,577.00","$381,466.00"
4778,3894,119,"$12,648.00","$1,505,112.00"
4779,3260,44,"$6,473.00","$284,812.00"
4779,4799,111,"$12,632.00","$1,402,152.00"
4779,4039,56,"$1,878.00","$105,168.00"
4779,2240,63,"$10,097.00","$636,111.00"
4779,3252,54,"$1,390.00","$75,060.00"
4779,4836,38,"$18,397.00","$699,086.00"
4780,2760,21,"$4,152.00","$87,192.00"
4780,4799,13,"$15,794.00","$205,322.00"
4780,124,70,"$16,662.00","$1,166,340.00"
4780,3710,51,"$10,723.00","$546,873.00"
4780,508,41,"$20,032.00","$821,312.00"
4780,2442,11,"$5,043.00","$55,473.00"
4781,372,83,"$9,614.00","$797,962.00"
4781,4125,35,"$1,584.00","$55,440.00"
4781,2354,54,"$6,076.00","$328,104.00"
4781,2105,94,"$8,617.00","$809,998.00"
4781,2454,77,"$14,439.00","$1,111,803.00"
4781,3216,103,"$12,224.00","$1,259,072.00"
4781,4934,14,"$10,596.00","$148,344.00"
4781,13,66,"$11,433.00","$754,578.00"
4781,3660,19,"$15,554.00","$295,526.00"
4781,1402,54,"$13,759.00","$742,986.00"
4782,1276,68,"$10,680.00","$726,240.00"
4782,3186,61,"$10,355.00","$631,655.00"
4782,4302,73,"$9,913.00","$723,649.00"
4782,4289,25,"$18,115.00","$452,875.00"
4782,965,64,"$14,233.00","$910,912.00"
4782,3320,59,"$11,458.00","$676,022.00"
4782,3572,5,"$7,610.00","$38,050.00"
4783,3026,30,"$19,938.00","$598,140.00"
4783,2656,23,"$11,497.00","$264,431.00"
4783,1918,114,"$4,793.00","$546,402.00"
4783,922,78,"$2,553.00","$199,134.00"
4783,1875,67,"$3,300.00","$221,100.00"
4783,59,20,"$2,446.00","$48,920.00"
4783,4985,5,"$4,779.00","$23,895.00"
4783,1091,57,"$3,730.00","$212,610.00"
4783,1787,52,"$9,872.00","$513,344.00"
4784,1917,96,"$4,303.00","$413,088.00"
4784,113,58,"$5,068.00","$293,944.00"
4785,15,91,"$5,245.00","$477,295.00"
4785,3194,43,"$1,680.00","$72,240.00"
4785,3364,63,"$13,258.00","$835,254.00"
4785,3811,43,"$6,626.00","$284,918.00"
4785,441,110,"$3,695.00","$406,450.00"
4785,3372,101,$794.00,"$80,194.00"
4785,3303,34,"$2,008.00","$68,272.00"
4785,977,74,"$12,063.00","$892,662.00"
4786,4667,114,"$12,681.00","$1,445,634.00"
4786,4056,113,"$8,973.00","$1,013,949.00"
4786,253,42,"$1,850.00","$77,700.00"
4786,455,48,"$13,614.00","$653,472.00"
4787,4905,16,"$5,691.00","$91,056.00"
4787,3996,3,"$8,655.00","$25,965.00"
4787,3043,34,"$13,074.00","$444,516.00"
4788,2129,39,"$3,928.00","$153,192.00"
4788,4656,37,"$4,511.00","$166,907.00"
4788,3819,31,"$10,247.00","$317,657.00"
4788,3476,27,"$2,786.00","$75,222.00"
4788,4260,70,"$9,491.00","$664,370.00"
4788,3197,4,"$2,619.00","$10,476.00"
4789,4297,120,"$13,884.00","$1,666,080.00"
4789,4120,76,"$17,230.00","$1,309,480.00"
4789,4308,9,"$1,713.00","$15,417.00"
4790,4022,43,"$4,757.00","$204,551.00"
4790,4973,106,"$12,542.00","$1,329,452.00"
4791,3629,103,"$2,640.00","$271,920.00"
4791,1916,39,"$14,726.00","$574,314.00"
4791,3494,76,"$14,846.00","$1,128,296.00"
4791,3919,117,"$12,222.00","$1,429,974.00"
4792,1696,64,"$14,685.00","$939,840.00"
4792,4161,86,"$3,481.00","$299,366.00"
4792,1315,111,"$4,516.00","$501,276.00"
4792,853,4,"$16,584.00","$66,336.00"
4792,2169,4,"$16,717.00","$66,868.00"
4792,2907,13,"$3,850.00","$50,050.00"
4792,3441,20,"$11,683.00","$233,660.00"
4792,1413,64,"$1,986.00","$127,104.00"
4793,1170,13,"$18,195.00","$236,535.00"
4793,1267,68,"$8,137.00","$553,316.00"
4793,4274,63,"$14,056.00","$885,528.00"
4793,4807,92,"$1,066.00","$98,072.00"
4793,4186,88,"$15,844.00","$1,394,272.00"
4793,4634,111,"$12,725.00","$1,412,475.00"
4793,3246,102,"$15,094.00","$1,539,588.00"
4793,4095,98,"$18,551.00","$1,817,998.00"
4793,1067,99,"$12,741.00","$1,261,359.00"
4793,357,97,"$18,149.00","$1,760,453.00"
4794,1263,54,"$5,917.00","$319,518.00"
4794,3678,48,"$11,151.00","$535,248.00"
4794,3925,66,"$8,787.00","$579,942.00"
4794,1831,26,"$16,400.00","$426,400.00"
4794,1356,36,"$7,947.00","$286,092.00"
4794,1341,33,$625.00,"$20,625.00"
4795,214,111,"$7,334.00","$814,074.00"
4795,3598,9,"$12,966.00","$116,694.00"
4795,1004,25,"$7,647.00","$191,175.00"
4795,2085,88,"$16,251.00","$1,430,088.00"
4795,4694,104,"$8,289.00","$862,056.00"
4795,4442,44,"$12,003.00","$528,132.00"
4795,207,117,"$8,029.00","$939,393.00"
4796,4901,12,"$16,499.00","$197,988.00"
4796,4744,45,"$9,325.00","$419,625.00"
4796,3532,15,"$8,801.00","$132,015.00"
4796,2354,96,"$6,076.00","$583,296.00"
4797,779,51,"$5,203.00","$265,353.00"
4797,2255,46,"$17,897.00","$823,262.00"
4797,4602,23,"$18,109.00","$416,507.00"
4797,283,42,"$5,474.00","$229,908.00"
4798,4475,113,"$7,611.00","$860,043.00"
4798,3080,107,"$1,728.00","$184,896.00"
4798,2764,82,"$7,279.00","$596,878.00"
4798,853,29,"$15,621.00","$453,009.00"
4799,4057,17,"$5,961.00","$101,337.00"
4799,487,20,"$19,143.00","$382,860.00"
4799,4802,74,"$6,745.00","$499,130.00"
4799,1871,84,"$2,185.00","$183,540.00"
4799,2625,8,"$16,854.00","$134,832.00"
4800,1859,57,"$10,364.00","$590,748.00"
4800,1457,106,"$14,131.00","$1,497,886.00"
4800,2655,6,"$7,833.00","$46,998.00"
4800,3748,56,"$8,369.00","$468,664.00"
4800,2168,30,"$4,916.00","$147,480.00"
4800,36,77,"$1,502.00","$115,654.00"
4800,3707,33,"$10,716.00","$353,628.00"
4800,2467,120,"$13,441.00","$1,612,920.00"
4800,4804,110,"$17,318.00","$1,904,980.00"
4800,502,27,"$16,194.00","$437,238.00"
4801,603,14,"$2,804.00","$39,256.00"
4801,4574,110,"$19,125.00","$2,103,750.00"
4801,1328,105,"$15,354.00","$1,612,170.00"
4801,1904,56,"$1,562.00","$87,472.00"
4802,4201,30,"$20,466.00","$613,980.00"
4802,4101,34,"$19,802.00","$673,268.00"
4802,3913,90,"$7,901.00","$711,090.00"
4802,3841,29,"$10,548.00","$305,892.00"
4802,2266,28,"$4,462.00","$124,936.00"
4802,1256,71,"$21,014.00","$1,491,994.00"
4802,2878,15,$996.00,"$14,940.00"
4802,3779,39,"$4,074.00","$158,886.00"
4802,51,27,"$14,263.00","$385,101.00"
4803,1843,92,"$19,653.00","$1,808,076.00"
4803,3089,58,"$10,919.00","$633,302.00"
4803,3663,99,$625.00,"$61,875.00"
4803,4181,79,"$10,659.00","$842,061.00"
4803,939,119,"$13,806.00","$1,642,914.00"
4803,4814,27,"$6,579.00","$177,633.00"
4803,2725,17,"$11,758.00","$199,886.00"
4803,3316,94,"$12,994.00","$1,221,436.00"
4803,59,96,"$2,446.00","$234,816.00"
4803,2838,54,"$11,814.00","$637,956.00"
4804,435,113,"$16,015.00","$1,809,695.00"
4804,3708,96,"$1,973.00","$189,408.00"
4804,1620,25,"$9,859.00","$246,475.00"
4804,4601,99,"$18,678.00","$1,849,122.00"
4804,1815,13,"$5,588.00","$72,644.00"
4804,3162,84,"$7,715.00","$648,060.00"
4805,131,103,"$8,899.00","$916,597.00"
4805,4140,86,"$9,806.00","$843,316.00"
4805,4195,17,"$22,008.00","$374,136.00"
4805,1393,16,"$15,418.00","$246,688.00"
4805,3421,51,"$1,963.00","$100,113.00"
4805,4214,89,"$10,922.00","$972,058.00"
4806,1686,111,"$9,850.00","$1,093,350.00"
4806,4425,44,"$13,704.00","$602,976.00"
4806,2122,110,"$11,809.00","$1,298,990.00"
4806,703,101,"$1,778.00","$179,578.00"
4806,662,119,"$20,105.00","$2,392,495.00"
4806,709,106,"$17,139.00","$1,816,734.00"
4806,118,56,"$4,698.00","$263,088.00"
4806,4631,33,"$3,992.00","$131,736.00"
4807,912,50,"$18,870.00","$943,500.00"
4807,4373,72,"$7,436.00","$535,392.00"
4807,2679,102,"$4,316.00","$440,232.00"
4807,3059,69,"$10,038.00","$692,622.00"
4808,244,100,$582.00,"$58,200.00"
4808,1084,6,"$4,148.00","$24,888.00"
4808,4004,90,"$7,380.00","$664,200.00"
4808,3464,63,$973.00,"$61,299.00"
4808,2341,29,"$14,478.00","$419,862.00"
4809,73,40,"$21,892.00","$875,680.00"
4809,297,76,"$13,442.00","$1,021,592.00"
4809,2111,12,"$4,990.00","$59,880.00"
4809,3062,86,"$13,328.00","$1,146,208.00"
4809,3468,21,"$15,636.00","$328,356.00"
4809,4291,75,"$3,537.00","$265,275.00"
4809,1419,77,"$10,985.00","$845,845.00"
4809,4711,5,"$15,623.00","$78,115.00"
4810,2757,20,"$10,595.00","$211,900.00"
4810,349,21,"$11,782.00","$247,422.00"
4811,239,92,"$15,521.00","$1,427,932.00"
4811,12,105,"$15,519.00","$1,629,495.00"
4811,3949,109,"$9,967.00","$1,086,403.00"
4811,1686,117,"$12,287.00","$1,437,579.00"
4811,1442,111,"$3,564.00","$395,604.00"
4811,3960,70,"$16,073.00","$1,125,110.00"
4812,2847,90,"$7,779.00","$700,110.00"
4812,2069,58,"$12,827.00","$743,966.00"
4812,3906,72,"$12,829.00","$923,688.00"
4812,4928,106,"$11,516.00","$1,220,696.00"
4812,1058,85,"$6,402.00","$544,170.00"
4812,2732,115,"$9,609.00","$1,105,035.00"
4812,2409,13,"$16,358.00","$212,654.00"
4812,1934,2,"$9,841.00","$19,682.00"
4813,4469,56,"$9,961.00","$557,816.00"
4813,2715,78,"$1,224.00","$95,472.00"
4813,1427,52,"$3,058.00","$159,016.00"
4814,4362,24,"$6,016.00","$144,384.00"
4814,4669,97,"$7,378.00","$715,666.00"
4814,2774,22,"$6,491.00","$142,802.00"
4814,1582,67,"$5,191.00","$347,797.00"
4814,3003,73,"$16,537.00","$1,207,201.00"
4814,4037,47,"$4,516.00","$212,252.00"
4814,4361,49,"$1,965.00","$96,285.00"
4815,1350,28,"$6,229.00","$174,412.00"
4815,779,9,"$3,822.00","$34,398.00"
4815,3495,28,"$2,182.00","$61,096.00"
4815,1517,8,"$2,820.00","$22,560.00"
4815,325,98,"$6,134.00","$601,132.00"
4815,362,100,"$2,257.00","$225,700.00"
4815,2457,67,"$17,145.00","$1,148,715.00"
4816,479,72,"$3,041.00","$218,952.00"
4816,1339,70,"$14,252.00","$997,640.00"
4816,2393,86,"$15,432.00","$1,327,152.00"
4816,3607,36,"$10,822.00","$389,592.00"
4816,3614,94,"$5,772.00","$542,568.00"
4816,4601,40,"$14,841.00","$593,640.00"
4816,1679,13,"$2,420.00","$31,460.00"
4817,3977,32,"$1,998.00","$63,936.00"
4817,3790,108,"$21,479.00","$2,319,732.00"
4817,2191,92,"$17,286.00","$1,590,312.00"
4817,2298,14,"$9,998.00","$139,972.00"
4817,3688,80,"$8,055.00","$644,400.00"
4817,4985,5,"$4,779.00","$23,895.00"
4817,2773,68,"$2,217.00","$150,756.00"
4817,1686,90,"$14,044.00","$1,263,960.00"
4818,2181,58,"$2,766.00","$160,428.00"
4818,455,8,"$11,921.00","$95,368.00"
4818,638,99,"$12,118.00","$1,199,682.00"
4818,4596,56,"$13,741.00","$769,496.00"
4818,294,67,"$10,980.00","$735,660.00"
4819,1543,64,"$16,839.00","$1,077,696.00"
4819,2564,36,"$5,863.00","$211,068.00"
4819,3125,31,"$18,094.00","$560,914.00"
4819,77,119,"$2,099.00","$249,781.00"
4820,3884,31,"$1,245.00","$38,595.00"
4820,3512,85,"$14,728.00","$1,251,880.00"
4820,4298,10,"$6,787.00","$67,870.00"
4820,2689,120,"$15,560.00","$1,867,200.00"
4820,2992,102,"$5,010.00","$511,020.00"
4821,2459,77,"$7,395.00","$569,415.00"
4821,2464,5,"$16,445.00","$82,225.00"
4821,1742,118,"$18,763.00","$2,214,034.00"
4821,78,1,"$6,871.00","$6,871.00"
4822,3955,26,"$8,691.00","$225,966.00"
4822,4368,34,"$8,459.00","$287,606.00"
4822,4214,65,"$13,924.00","$905,060.00"
4822,2079,101,"$10,495.00","$1,059,995.00"
4822,535,103,"$8,925.00","$919,275.00"
4822,4972,67,$862.00,"$57,754.00"
4823,1392,94,"$2,117.00","$198,998.00"
4823,4970,104,"$13,343.00","$1,387,672.00"
4823,2408,64,"$1,137.00","$72,768.00"
4823,1868,103,"$1,984.00","$204,352.00"
4823,490,12,"$9,515.00","$114,180.00"
4824,4235,104,"$4,492.00","$467,168.00"
4824,4552,1,"$6,395.00","$6,395.00"
4824,4055,29,"$1,149.00","$33,321.00"
4824,1475,6,"$12,080.00","$72,480.00"
4825,1297,32,"$1,631.00","$52,192.00"
4825,1156,12,"$11,480.00","$137,760.00"
4825,3732,53,"$17,139.00","$908,367.00"
4825,2261,66,"$19,908.00","$1,313,928.00"
4825,2087,51,"$6,936.00","$353,736.00"
4825,4042,70,"$10,476.00","$733,320.00"
4826,296,9,"$6,473.00","$58,257.00"
4826,3985,5,"$8,042.00","$40,210.00"
4826,2178,48,"$6,537.00","$313,776.00"
4826,667,72,"$4,358.00","$313,776.00"
4826,2240,13,"$9,624.00","$125,112.00"
4826,48,98,"$6,673.00","$653,954.00"
4826,3977,102,"$3,096.00","$315,792.00"
4827,1639,40,"$17,287.00","$691,480.00"
4827,506,106,"$6,503.00","$689,318.00"
4827,1881,39,"$12,679.00","$494,481.00"
4827,3100,119,"$3,340.00","$397,460.00"
4827,1356,31,"$4,885.00","$151,435.00"
4827,3565,101,"$12,521.00","$1,264,621.00"
4827,1636,21,"$20,573.00","$432,033.00"
4827,4926,100,"$7,501.00","$750,100.00"
4827,4617,32,"$11,534.00","$369,088.00"
4827,3823,98,"$6,291.00","$616,518.00"
4828,3564,120,$802.00,"$96,240.00"
4828,4179,44,"$19,783.00","$870,452.00"
4828,2566,85,$635.00,"$53,975.00"
4828,3547,55,"$6,835.00","$375,925.00"
4828,4508,16,"$12,313.00","$197,008.00"
4828,4318,91,"$18,062.00","$1,643,642.00"
4828,3976,17,"$17,202.00","$292,434.00"
4829,1849,38,"$4,060.00","$154,280.00"
4829,4781,101,"$4,287.00","$432,987.00"
4829,4788,8,"$8,340.00","$66,720.00"
4829,3621,62,"$4,427.00","$274,474.00"
4829,4859,4,"$2,190.00","$8,760.00"
4829,3627,6,"$6,795.00","$40,770.00"
4829,4669,91,"$7,378.00","$671,398.00"
4830,3028,57,"$2,108.00","$120,156.00"
4830,1258,91,"$16,854.00","$1,533,714.00"
4830,214,48,"$7,334.00","$352,032.00"
4830,2135,10,"$20,583.00","$205,830.00"
4831,3974,116,"$10,950.00","$1,270,200.00"
4831,3261,20,"$16,849.00","$336,980.00"
4831,1304,104,$781.00,"$81,224.00"
4831,4134,7,$873.00,"$6,111.00"
4831,3591,90,"$6,178.00","$556,020.00"
4832,4021,50,"$3,989.00","$199,450.00"
4832,626,112,"$6,207.00","$695,184.00"
4832,698,52,"$15,193.00","$790,036.00"
4832,2522,44,"$11,037.00","$485,628.00"
4832,844,5,"$3,832.00","$19,160.00"
4832,2353,14,"$5,229.00","$73,206.00"
4833,3900,51,"$21,323.00","$1,087,473.00"
4833,1609,87,"$9,103.00","$791,961.00"
4833,3107,33,"$13,463.00","$444,279.00"
4833,3096,105,"$13,857.00","$1,454,985.00"
4834,2485,69,"$15,754.00","$1,087,026.00"
4834,1400,104,"$9,854.00","$1,024,816.00"
4834,2724,32,"$3,525.00","$112,800.00"
4834,710,74,"$3,946.00","$292,004.00"
4834,3165,62,"$10,210.00","$633,020.00"
4834,4605,8,"$1,224.00","$9,792.00"
4834,341,87,"$13,834.00","$1,203,558.00"
4834,1004,83,"$7,647.00","$634,701.00"
4834,278,117,"$12,459.00","$1,457,703.00"
4834,3726,27,"$2,926.00","$79,002.00"
4835,2286,29,"$3,320.00","$96,280.00"
4835,4539,8,"$17,335.00","$138,680.00"
4835,3615,14,"$18,270.00","$255,780.00"
4835,2949,42,"$6,784.00","$284,928.00"
4836,4101,33,"$18,518.00","$611,094.00"
4836,4165,10,"$4,051.00","$40,510.00"
4836,2298,26,"$9,998.00","$259,948.00"
4837,1195,81,"$18,708.00","$1,515,348.00"
4837,949,65,"$5,419.00","$352,235.00"
4837,4851,72,"$8,187.00","$589,464.00"
4837,4822,76,"$1,254.00","$95,304.00"
4837,2935,33,"$7,693.00","$253,869.00"
4838,1825,58,"$10,568.00","$612,944.00"
4838,1699,62,"$3,648.00","$226,176.00"
4838,4612,28,"$10,213.00","$285,964.00"
4838,1775,110,"$7,797.00","$857,670.00"
4838,2901,57,"$20,980.00","$1,195,860.00"
4838,308,50,"$18,977.00","$948,850.00"
4838,3019,85,"$10,729.00","$911,965.00"
4838,4342,98,"$15,087.00","$1,478,526.00"
4838,3453,97,"$18,213.00","$1,766,661.00"
4839,3200,2,"$8,557.00","$17,114.00"
4839,4376,56,"$7,147.00","$400,232.00"
4839,3579,38,"$1,364.00","$51,832.00"
4839,4029,77,"$4,136.00","$318,472.00"
4839,1317,38,"$7,008.00","$266,304.00"
4839,2763,72,"$12,673.00","$912,456.00"
4839,808,117,"$8,492.00","$993,564.00"
4840,4117,15,"$1,723.00","$25,845.00"
4840,1769,45,"$7,960.00","$358,200.00"
4840,1252,26,"$2,352.00","$61,152.00"
4840,3019,47,"$10,206.00","$479,682.00"
4840,2034,10,"$1,987.00","$19,870.00"
4840,3678,32,"$11,151.00","$356,832.00"
4841,3230,6,"$12,103.00","$72,618.00"
4841,669,80,"$5,018.00","$401,440.00"
4841,3063,35,"$9,719.00","$340,165.00"
4841,3495,13,"$2,251.00","$29,263.00"
4841,1828,65,"$7,181.00","$466,765.00"
4841,3168,116,"$10,320.00","$1,197,120.00"
4841,1508,5,"$6,500.00","$32,500.00"
4841,296,16,"$7,423.00","$118,768.00"
4842,3973,92,"$13,520.00","$1,243,840.00"
4842,2393,20,"$17,623.00","$352,460.00"
4842,4750,64,"$21,008.00","$1,344,512.00"
4843,4991,99,"$5,323.00","$526,977.00"
4843,3185,12,"$10,477.00","$125,724.00"
4843,1114,114,"$9,585.00","$1,092,690.00"
4843,2705,96,"$2,351.00","$225,696.00"
4843,4501,72,"$15,611.00","$1,123,992.00"
4844,765,88,"$5,642.00","$496,496.00"
4844,2834,52,$694.00,"$36,088.00"
4844,4679,16,"$11,356.00","$181,696.00"
4844,110,45,$756.00,"$34,020.00"
4844,2059,76,"$12,687.00","$964,212.00"
4844,305,46,"$4,766.00","$219,236.00"
4844,141,66,"$6,416.00","$423,456.00"
4845,4255,88,"$15,553.00","$1,368,664.00"
4845,491,30,"$1,067.00","$32,010.00"
4845,3477,47,"$17,909.00","$841,723.00"
4845,306,41,"$11,662.00","$478,142.00"
4845,4689,55,"$12,678.00","$697,290.00"
4845,2186,105,"$2,204.00","$231,420.00"
4846,4576,6,"$17,054.00","$102,324.00"
4846,607,79,"$1,226.00","$96,854.00"
4846,4565,43,"$13,567.00","$583,381.00"
4846,3816,15,"$10,488.00","$157,320.00"
4846,2431,93,"$4,158.00","$386,694.00"
4846,2613,69,"$7,729.00","$533,301.00"
4846,1855,90,"$10,603.00","$954,270.00"
4847,646,34,"$13,018.00","$442,612.00"
4847,3156,49,"$11,441.00","$560,609.00"
4847,4726,2,"$2,342.00","$4,684.00"
4847,4804,26,"$14,082.00","$366,132.00"
4847,4832,115,"$17,809.00","$2,048,035.00"
4848,216,47,"$3,150.00","$148,050.00"
4848,475,117,"$10,097.00","$1,181,349.00"
4848,453,28,"$4,187.00","$117,236.00"
4848,2537,101,"$7,874.00","$795,274.00"
4848,4277,56,"$6,196.00","$346,976.00"
4848,3547,45,"$5,065.00","$227,925.00"
4848,3918,73,"$8,325.00","$607,725.00"
4848,2040,34,"$1,562.00","$53,108.00"
4849,811,86,"$1,365.00","$117,390.00"
4849,1805,34,"$11,568.00","$393,312.00"
4849,2630,79,"$21,132.00","$1,669,428.00"
4849,2497,54,"$7,515.00","$405,810.00"
4849,1267,39,"$9,700.00","$378,300.00"
4849,2173,109,"$14,244.00","$1,552,596.00"
4849,3766,2,"$8,210.00","$16,420.00"
4849,2763,72,"$12,673.00","$912,456.00"
4850,3631,10,"$9,278.00","$92,780.00"
4850,4139,76,"$12,580.00","$956,080.00"
4851,1939,47,"$18,561.00","$872,367.00"
4851,1156,82,"$16,554.00","$1,357,428.00"
4851,3430,84,"$13,333.00","$1,119,972.00"
4852,3309,16,"$10,611.00","$169,776.00"
4852,551,47,"$6,692.00","$314,524.00"
4852,4076,34,"$15,414.00","$524,076.00"
4852,1852,55,"$10,764.00","$592,020.00"
4852,3275,85,"$3,040.00","$258,400.00"
4852,1811,89,"$11,688.00","$1,040,232.00"
4852,296,113,"$8,305.00","$938,465.00"
4852,747,96,"$8,472.00","$813,312.00"
4852,2719,98,"$6,002.00","$588,196.00"
4852,912,83,"$18,870.00","$1,566,210.00"
4853,4545,98,"$10,001.00","$980,098.00"
4853,4859,82,"$2,119.00","$173,758.00"
4853,3989,82,"$12,583.00","$1,031,806.00"
4854,2103,103,"$13,122.00","$1,351,566.00"
4854,4152,62,"$12,905.00","$800,110.00"
4854,698,7,"$12,751.00","$89,257.00"
4854,1821,16,"$17,379.00","$278,064.00"
4854,1506,85,"$6,421.00","$545,785.00"
4854,3923,51,"$19,938.00","$1,016,838.00"
4854,2153,78,"$19,005.00","$1,482,390.00"
4854,3481,47,"$9,642.00","$453,174.00"
4854,2072,117,"$1,331.00","$155,727.00"
4854,1397,82,"$5,069.00","$415,658.00"
4855,619,12,"$11,213.00","$134,556.00"
4855,1855,91,"$11,036.00","$1,004,276.00"
4855,4741,120,"$10,955.00","$1,314,600.00"
4856,2771,49,"$14,728.00","$721,672.00"
4856,4151,25,"$14,427.00","$360,675.00"
4856,224,36,"$12,262.00","$441,432.00"
4856,4365,28,"$2,308.00","$64,624.00"
4856,161,52,"$8,338.00","$433,576.00"
4856,590,84,"$3,118.00","$261,912.00"
4856,2429,9,"$12,879.00","$115,911.00"
4856,2286,103,"$3,080.00","$317,240.00"
4856,1465,120,"$8,206.00","$984,720.00"
4857,4897,92,"$15,741.00","$1,448,172.00"
4857,4139,73,"$12,580.00","$918,340.00"
4857,690,3,"$10,577.00","$31,731.00"
4857,278,35,"$13,117.00","$459,095.00"
4857,1221,59,"$3,374.00","$199,066.00"
4857,3047,38,"$8,419.00","$319,922.00"
4857,1816,62,"$19,560.00","$1,212,720.00"
4858,1905,57,"$9,853.00","$561,621.00"
